,,,,,,,,TOA5,5466,CR350,5466.1,CR350-CELL220.Std.01.05,CPU:SchoolA_1_Roof_script.CRB,52389,SchoolA_1_Roof
TIMESTAMP,RECORD,BP_mbar_Avg,RH_Avg,AirT_C_Avg,DP_C_Avg,WS_ms_Avg,WindDir_Avg,RainITX_mm,MetSENS_Status,BlackGlobe_C_Avg,TdC_Avg,TwC_Avg,WBGT_C_Avg,logger_BattV_Avg,logger_Temp_C_Avg
TS,RN,mbar,%RH,Deg C,Deg C,meters/second,degrees,,,Deg C,Deg C,Deg C,,Volts,Deg C
,,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg
2024-04-07 14:16:00,2627,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.8
2024-04-07 14:17:00,2628,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.8
2024-04-07 14:18:00,2629,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.8
2024-04-07 14:19:00,2630,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 14:20:00,2631,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 14:21:00,2632,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 14:22:00,2633,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 14:23:00,2634,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.82
2024-04-07 14:24:00,2635,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.82
2024-04-07 14:25:00,2636,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.82
2024-04-07 14:26:00,2637,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.83
2024-04-07 14:27:00,2638,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.82
2024-04-07 14:28:00,2639,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.82
2024-04-07 14:29:00,2640,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.82
2024-04-07 14:30:00,2641,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 14:31:00,2642,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 14:32:00,2643,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 14:33:00,2644,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.8
2024-04-07 14:34:00,2645,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.8
2024-04-07 14:35:00,2646,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 14:36:00,2647,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 14:37:00,2648,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 14:38:00,2649,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 14:39:00,2650,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 14:40:00,2651,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 14:41:00,2652,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 14:42:00,2653,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 14:43:00,2654,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 14:44:00,2655,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 14:45:00,2656,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 14:46:00,2657,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.78
2024-04-07 14:47:00,2658,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.78
2024-04-07 14:48:00,2659,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.78
2024-04-07 14:49:00,2660,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 14:50:00,2661,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 14:51:00,2662,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 14:52:00,2663,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 14:53:00,2664,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 14:54:00,2665,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 14:55:00,2666,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 14:56:00,2667,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 14:57:00,2668,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 14:58:00,2669,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 14:59:00,2670,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 15:00:00,2671,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 15:01:00,2672,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.77
2024-04-07 15:02:00,2673,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.78
2024-04-07 15:03:00,2674,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.35,33.77
2024-04-07 15:04:00,2675,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.78
2024-04-07 15:05:00,2676,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.78
2024-04-07 15:06:00,2677,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 15:07:00,2678,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 15:08:00,2679,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 15:09:00,2680,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 15:10:00,2681,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.8
2024-04-07 15:11:00,2682,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.8
2024-04-07 15:12:00,2683,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 15:13:00,2684,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.79
2024-04-07 15:14:00,2685,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.8
2024-04-07 15:15:00,2686,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.8
2024-04-07 15:16:00,2687,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.8
2024-04-07 15:17:00,2688,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.8
2024-04-07 15:18:00,2689,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.8
2024-04-07 15:19:00,2690,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 15:20:00,2691,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 15:21:00,2692,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 15:22:00,2693,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 15:23:00,2694,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 15:24:00,2695,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 15:25:00,2696,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 15:26:00,2697,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.81
2024-04-07 15:27:00,2698,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.82
2024-04-07 15:28:00,2699,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.82
2024-04-07 15:29:00,2700,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.82
2024-04-07 15:30:00,2701,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.83
2024-04-07 15:31:00,2702,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.83
2024-04-07 15:32:00,2703,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.83
2024-04-07 15:33:00,2704,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.84
2024-04-07 15:34:00,2705,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.84
2024-04-07 15:35:00,2706,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.85
2024-04-07 15:36:00,2707,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.85
2024-04-07 15:37:00,2708,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.86
2024-04-07 15:38:00,2709,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.35,33.86
2024-04-07 15:39:00,2710,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.87
2024-04-07 15:40:00,2711,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.87
2024-04-07 15:41:00,2712,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.88
2024-04-07 15:42:00,2713,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.89
2024-04-07 15:43:00,2714,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.89
2024-04-07 15:44:00,2715,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.9
2024-04-07 15:45:00,2716,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.9
2024-04-07 15:46:00,2717,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.9
2024-04-07 15:47:00,2718,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.91
2024-04-07 15:48:00,2719,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.91
2024-04-07 15:49:00,2720,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.91
2024-04-07 15:50:00,2721,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.92
2024-04-07 15:51:00,2722,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.35,33.92
2024-04-07 15:52:00,2723,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.93
2024-04-07 15:53:00,2724,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.93
2024-04-07 15:54:00,2725,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.94
2024-04-07 15:55:00,2726,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.94
2024-04-07 15:56:00,2727,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.95
2024-04-07 15:57:00,2728,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.95
2024-04-07 15:58:00,2729,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.95
2024-04-07 15:59:00,2730,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.95
2024-04-07 16:00:00,2731,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.96
2024-04-07 16:01:00,2732,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.96
2024-04-07 16:02:00,2733,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.97
2024-04-07 16:03:00,2734,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.97
2024-04-07 16:04:00,2735,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.35,33.98
2024-04-07 16:05:00,2736,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.98
2024-04-07 16:06:00,2737,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.99
2024-04-07 16:07:00,2738,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.99
2024-04-07 16:08:00,2739,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,33.99
2024-04-07 16:09:00,2740,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.0
2024-04-07 16:10:00,2741,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.01
2024-04-07 16:11:00,2742,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.35,34.01
2024-04-07 16:12:00,2743,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.01
2024-04-07 16:13:00,2744,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.01
2024-04-07 16:14:00,2745,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:15:00,2746,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:16:00,2747,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:17:00,2748,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.03
2024-04-07 16:18:00,2749,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.03
2024-04-07 16:19:00,2750,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.03
2024-04-07 16:20:00,2751,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.03
2024-04-07 16:21:00,2752,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.03
2024-04-07 16:22:00,2753,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.03
2024-04-07 16:23:00,2754,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.03
2024-04-07 16:24:00,2755,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.03
2024-04-07 16:25:00,2756,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:26:00,2757,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:27:00,2758,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:28:00,2759,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:29:00,2760,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.35,34.02
2024-04-07 16:30:00,2761,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:31:00,2762,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:32:00,2763,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:33:00,2764,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:34:00,2765,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:35:00,2766,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:36:00,2767,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:37:00,2768,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.02
2024-04-07 16:38:00,2769,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.03
2024-04-07 16:39:00,2770,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.03
2024-04-07 16:40:00,2771,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.03
2024-04-07 16:41:00,2772,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.04
2024-04-07 16:42:00,2773,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.04
2024-04-07 16:43:00,2774,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.04
2024-04-07 16:44:00,2775,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.05
2024-04-07 16:45:00,2776,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.05
2024-04-07 16:46:00,2777,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.05
2024-04-07 16:47:00,2778,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.06
2024-04-07 16:48:00,2779,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.06
2024-04-07 16:49:00,2780,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.06
2024-04-07 16:50:00,2781,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.06
2024-04-07 16:51:00,2782,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.06
2024-04-07 16:52:00,2783,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.07
2024-04-07 16:53:00,2784,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.07
2024-04-07 16:54:00,2785,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.07
2024-04-07 16:55:00,2786,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.07
2024-04-07 16:56:00,2787,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.07
2024-04-07 16:57:00,2788,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.07
2024-04-07 16:58:00,2789,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.08
2024-04-07 16:59:00,2790,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.08
2024-04-07 17:00:00,2791,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.08
2024-04-07 17:01:00,2792,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.09
2024-04-07 17:02:00,2793,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.09
2024-04-07 17:03:00,2794,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.09
2024-04-07 17:04:00,2795,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.09
2024-04-07 17:05:00,2796,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.09
2024-04-07 17:06:00,2797,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.09
2024-04-07 17:07:00,2798,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.09
2024-04-07 17:08:00,2799,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.1
2024-04-07 17:09:00,2800,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.1
2024-04-07 17:10:00,2801,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.1
2024-04-07 17:11:00,2802,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.1
2024-04-07 17:12:00,2803,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.1
2024-04-07 17:13:00,2804,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.1
2024-04-07 17:14:00,2805,NAN,NAN,NAN,NAN,NAN,NAN,NAN,Unknown Fault,NAN,NAN,NAN,NAN,12.36,34.1
